raw_id	ENSG_ID	Symbol	log2FoldChange	logCPM	pvalue	padj	baseMean
ENSG00000002079.14|6307|MYH16|transcribed_unitary_pseudogene	ENSG00000002079	MYH16	-0.92080617428253	3.07480357356992	0.0462772199916515	0.280470203500628	8.42574102445615
ENSG00000078319.10|5854|PMS2P1|transcribed_unprocessed_pseudogene	ENSG00000078319	PMS2P1	0.289724403774937	3.58114835282524	0.474155249117195	0.810430202891528	11.9683167097313
ENSG00000080947.15|6905|CROCCP3|transcribed_unprocessed_pseudogene	ENSG00000080947	CROCCP3	-1.11669327146617	4.23715598603792	0.013365645910141	0.141313860404095	18.8586694382838
ENSG00000088340.17|10228|FER1L4|transcribed_unitary_pseudogene	ENSG00000088340	FER1L4	-1.99751909422722	4.5615814833026596	3.30929669001485e-5	0.00795245859846092	23.6141791733399
ENSG00000093100.13|4328|XXbac-B461K10.4|lncRNA	ENSG00000093100	XXbac-B461K10.4	-0.158523870412958	2.73985092169927	0.960984793278622	1	6.6800130526116
ENSG00000099725.14|7674|PRKY|transcribed_unitary_pseudogene	ENSG00000099725	PRKY	0.140131250557564	2.92767357571567	0.952656324839697	1	7.60882444270915
ENSG00000100058.12|6435|CRYBB2P1|transcribed_unprocessed_pseudogene	ENSG00000100058	CRYBB2P1	0.171778870998552	3.09333805020778	0.975494208847443	1	8.53468584757213
ENSG00000100068.14|4687|LRP5L|transcribed_unprocessed_pseudogene	ENSG00000100068	LRP5L	-0.446578478005925	3.54377952661266	0.271774618387113	0.649142124795079	11.6622926568699
ENSG00000100181.22|9653|TPTEP1|transcribed_unprocessed_pseudogene	ENSG00000100181	TPTEP1	-0.523249851578172	3.03103477868273	0.202409534074075	0.570881354211675	8.1739577068606
ENSG00000103472.10|2271|RRN3P2|lncRNA	ENSG00000103472	RRN3P2	-0.321208580010166	3.3811554528675	0.43153402070878	0.780908424900064	10.41907612941
ENSG00000106133.18|2576|NSUN5P2|transcribed_unprocessed_pseudogene	ENSG00000106133	NSUN5P2	-0.0820330173117889	3.028888287895	1	1	8.16180525701836
ENSG00000106610.15|3192|STAG3L4|transcribed_unprocessed_pseudogene	ENSG00000106610	STAG3L4	0.471023768534739	2.99553128331054	0.499489757607095	0.823304271406225	7.97525851090314
ENSG00000108448.22|4329|TRIM16L|transcribed_unprocessed_pseudogene	ENSG00000108448	TRIM16L	-0.320663974504315	2.83549297646294	0.614405086467666	0.890336236580916	7.13786678521197
ENSG00000108785.7|955|HSD17B1P1|unprocessed_pseudogene	ENSG00000108785	HSD17B1P1	-0.0857215832265033	2.63731864856589	0.710893522716733	0.931295641635049	6.22174233374999
ENSG00000111788.10|3158|RP11-22B23.1|unprocessed_pseudogene	ENSG00000111788	RP11-22B23.1	-0.978101605033089	4.49502514063578	0.0429646914373852	0.269482863367632	22.5495250304978
ENSG00000117242.7|4443|PINK1-AS|lncRNA	ENSG00000117242	PINK1-AS	-0.635847614313821	3.89201231692425	0.199827632154126	0.566633713585108	14.8461023707272
ENSG00000121089.4|648|NACA3P|processed_pseudogene	ENSG00000121089	NACA3P	0.140631022617061	3.02194850768717	1	1	8.12263889057319
ENSG00000124224.17|9263|PPP4R1L|transcribed_unprocessed_pseudogene	ENSG00000124224	PPP4R1L	-0.0343824574595728	4.40594134682824	0.937892761715783	1	21.1992503937294
ENSG00000124549.14|4177|BTN2A3P|transcribed_unprocessed_pseudogene	ENSG00000124549	BTN2A3P	-0.426669107811935	4.09691936967404	0.41638454311145	0.770039884340652	17.1117970236374
ENSG00000124915.10|2889|MYRF-AS1|lncRNA	ENSG00000124915	MYRF-AS1	0.527158367673125	2.86310105015828	0.281005077343136	0.659350538806442	7.27577561103478
ENSG00000125122.16|2807|LRRC29|transcribed_unitary_pseudogene	ENSG00000125122	LRRC29	-0.261393338958186	3.31644524922956	0.656276365801258	0.908740199614494	9.96206793443501
ENSG00000125462.19|13742|MIR9-1HG|lncRNA	ENSG00000125462	MIR9-1HG	-0.150391194619799	3.19703880636381	0.739948330413449	0.94243862042459	9.1707441619699
ENSG00000125631.7|2278|HTR5BP|transcribed_unprocessed_pseudogene	ENSG00000125631	HTR5BP	0.572537740245236	4.06256682807852	0.174261220248788	0.532128996467908	16.7091544972576
ENSG00000127589.4|1646|TUBBP1|transcribed_processed_pseudogene	ENSG00000127589	TUBBP1	-0.817412465108749	3.7365440709597	0.0891245416847474	0.388039252792386	13.329438200768
ENSG00000127957.18|1636|PMS2P3|transcribed_unprocessed_pseudogene	ENSG00000127957	PMS2P3	-0.219991244388066	2.96553517939678	0.613345280663708	0.889673651838142	7.81115115854462
ENSG00000128254.16|7120|C22orf24|lncRNA	ENSG00000128254	C22orf24	-0.638160390163988	3.89261015661616	0.212441518285078	0.583603496565619	14.8522557352648
ENSG00000128262.8|5137|POM121L9P|transcribed_unprocessed_pseudogene	ENSG00000128262	POM121L9P	-0.129297554167288	2.73950650393695	0.760180936569188	0.951355553815948	6.67841850873564
ENSG00000128692.8|984|EIF2S2P4|processed_pseudogene	ENSG00000128692	EIF2S2P4	-0.840792066303162	2.91261420393677	0.0548056792491717	0.30568285101054	7.5298138735452
ENSG00000130600.19|2897|H19|lncRNA	ENSG00000130600	H19	0.0283830031521401	3.34253711530067	1	1	10.1438760379608
ENSG00000131002.12|11377|TXLNGY|transcribed_unprocessed_pseudogene	ENSG00000131002	TXLNGY	-0.0652528920568706	2.8257654982324	0.931194030290009	1	7.08990107731852
ENSG00000131401.11|1915|NAPSB|transcribed_unprocessed_pseudogene	ENSG00000131401	NAPSB	0.414279786920917	4.45255469947873	0.453581973821145	0.79674071318619	21.8953817640939
ENSG00000131797.12|6235|CLUHP3|transcribed_unprocessed_pseudogene	ENSG00000131797	CLUHP3	0.692326220608033	3.00392990133152	0.191172762412053	0.556710941806018	8.02182170789563
ENSG00000132967.9|1111|HMGB1P5|transcribed_processed_pseudogene	ENSG00000132967	HMGB1P5	-0.745736630387181	3.9378474183044	0.116524047659231	0.44388844607221	15.3253425735256
ENSG00000133519.12|3269|ZDHHC8P1|transcribed_unprocessed_pseudogene	ENSG00000133519	ZDHHC8P1	-0.385832459868495	2.93935710773723	0.3365223695908	0.707338844420554	7.67069398620855
ENSG00000133624.13|4012|ZNF767P|transcribed_unprocessed_pseudogene	ENSG00000133624	ZNF767P	-0.600701320216717	3.38065523942385	0.190108695924565	0.554758401568411	10.4154642375049
