raw_id	ENSG_ID	Symbol	log2FoldChange	logCPM	pvalue	padj	baseMean
ENSG00000002079.14|6307|MYH16|transcribed_unitary_pseudogene	ENSG00000002079	MYH16	-0.360061771812931	3.60838899534945	0.591800007154655	0.915540117410675	12.1964467399052
ENSG00000078319.10|5854|PMS2P1|transcribed_unprocessed_pseudogene	ENSG00000078319	PMS2P1	0.0581004065805975	4.20348037258946	1	1	18.4235653144504
ENSG00000080947.15|6905|CROCCP3|transcribed_unprocessed_pseudogene	ENSG00000080947	CROCCP3	-0.398953125658935	4.77507797638873	0.364787590732197	0.787300609125322	27.3805206747339
ENSG00000088340.17|10228|FER1L4|transcribed_unitary_pseudogene	ENSG00000088340	FER1L4	-0.998192707193665	4.80380150982144	0.0455428630781871	0.355971188905478	27.9311198072367
ENSG00000093100.13|4328|XXbac-B461K10.4|lncRNA	ENSG00000093100	XXbac-B461K10.4	-0.418103624325135	3.5623959176562	0.4121598396433	0.81846361914898	11.8137568405711
ENSG00000099725.14|7674|PRKY|transcribed_unitary_pseudogene	ENSG00000099725	PRKY	-0.150887551648851	3.73188272788269	0.656849908139115	0.937020188901811	13.2864403288421
ENSG00000099869.8|2869|IGF2-AS|lncRNA	ENSG00000099869	IGF2-AS	-0.107488210427716	3.16165863662122	1	1	8.94857918913176
ENSG00000100058.12|6435|CRYBB2P1|transcribed_unprocessed_pseudogene	ENSG00000100058	CRYBB2P1	-0.194391172791703	3.4136508423711	0.616277233657484	0.924338524554352	10.6564192473359
ENSG00000100068.14|4687|LRP5L|transcribed_unprocessed_pseudogene	ENSG00000100068	LRP5L	0.0131626503879183	4.09804811534854	0.983758717744323	1	17.1251903078354
ENSG00000100181.22|9653|TPTEP1|transcribed_unprocessed_pseudogene	ENSG00000100181	TPTEP1	0.251124386706765	3.25616120024501	0.793675147219096	0.977790547170502	9.55437299955636
ENSG00000103472.10|2271|RRN3P2|lncRNA	ENSG00000103472	RRN3P2	-0.468965453335053	3.89802486986102	0.36965125802268	0.790799416289912	14.9081038596227
ENSG00000106133.18|2576|NSUN5P2|transcribed_unprocessed_pseudogene	ENSG00000106133	NSUN5P2	-0.123230718388161	3.75100823513011	0.673730457738449	0.942188416938646	13.4637485695403
ENSG00000106610.15|3192|STAG3L4|transcribed_unprocessed_pseudogene	ENSG00000106610	STAG3L4	0.0280770457079266	3.2136292595629	0.869222094498779	0.998270425934605	9.27681299574621
