log2FoldChange	logCPM	pvalue	padj	baseMean
chr1:136025-136925_-	0.262003491219086	9.6070710404243	0.7634217830958	1	779.859835227142
chr1:727175-727325_-	0.660210959261986	8.79090098763563	0.775791457579166	1	442.919586902602
chr1:730825-730925_-	0	8.76273899707775	1	1	434.357457463122
chr1:737675-737775_-	0	8.76273899707775	1	1	434.357457463122
chr1:740825-740925_-	0	8.76273899707775	1	1	434.357457463122
chr1:779725-780725_+	1.47763298974808	8.85273106188933	0.172417177828742	1	462.314583395611
chr1:780675-780775_-	0	8.76273899707775	1	1	434.357457463122
chr1:1104025-1104325_-	0.822524131264802	8.86136743096765	0.497863071283371	1	465.090425759661
chr1:1112775-1114275_-	-0.601517882425207	9.31086944711898	0.433563880167152	1	635.112980956376
chr1:1264525-1267225_-	-0.718268540501235	9.18620493812553	0.352668680661859	1	582.536621451075
chr1:1280375-1280475_+	-0.908337435135641	8.85895368497869	0.362717530844842	1	464.31294227741
chr1:1316125-1318625_-	-0.82179283778946	9.0980616767801	0.303488891334819	1	548.011241169476
chr1:1395975-1397875_-	0.588724482838419	8.96409139782486	0.637998599199701	1	499.413634224752
chr1:1402675-1405375_-	0.452986168842669	9.2360192013341	0.670342922217862	1	603.0020937855
chr1:1407725-1409425_+	0.930388338029415	9.0192289798233	0.371348344932336	1	518.869879671223
chr1:1482975-1484575_+	0.404095590796545	9.15476994626573	0.704056419877749	1	569.980971494862
chr1:1555725-1558175_-	0.177358091739085	9.22319170674657	0.907490485115999	1	597.664361087215
chr1:1559575-1561425_-	-0.47158811604327	9.21346855783916	0.506669323357261	1	593.649901413808
chr1:1563275-1563775_-	1.1423636066187	8.8849939904036	0.328168396087662	1	472.769773750403
chr1:1569575-1569825_-	-0.734505268438894	8.78447540154316	0.391176072963781	1	440.951264180614
chr1:1571325-1573675_-	-0.0822683895587249	8.98519926118472	1	1	506.774197549354
chr1:1613375-1613525_-	0	8.76273899707775	1	1	434.357457463122
chr1:1653375-1654075_-	0.56491816919204	8.78463688879372	0.775791457579166	1	441.000624572607
chr1:1660275-1660375_-	-0.508131451314537	8.77796186937546	0.807692307692308	1	438.964928701097
chr1:1663475-1664175_-	2.13508764420869	9.53155423591337	0.00695739868034483	1	740.088626803524
chr1:1666875-1668175_-	1.03070272576307	8.92983026374974	0.377387994942334	1	487.69327343487
chr1:1670475-1670575_-	0	8.76273899707775	1	1	434.357457463122
chr1:1680825-1681975_-	-0.519665388014447	8.94597211542123	0.630967425979755	1	493.180557394603
chr1:1685925-1686275_-	0	8.76273899707775	1	1	434.357457463122
chr1:1706375-1706525_-	0.514589590059639	8.78412854498099	0.775791457579166	1	440.845262253127
chr1:1716975-1717075_-	0.531967640536888	8.78535437921838	0.775791457579166	1	441.22000040044
chr1:1719825-1719925_-	0	8.76273899707775	1	1	434.357457463122
chr1:1729375-1730075_-	0.957741865090188	9.03048581363311	0.324089420195907	1	522.934271786333
chr1:1730975-1731675_-	0.96466444959315	8.91356102257775	0.45331838583438	1	482.224460601977
chr1:1732875-1734575_-	0.300933347836053	9.13988913549222	0.86482600482913	1	564.132066696959
chr1:1736075-1736625_-	1.00416741514508	8.97399434029997	0.352299697990255	1	502.853500074132
chr1:1765625-1768475_-	1.41232344239609	8.98601668762387	0.157841010065002	1	507.061415564755
